encoding,auroc,accuracy,task,model,dataset
WCYKMVHQFDGRLITNEASP,0.7061436031993555,0.38243475426237966,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8083315766073766,0.45797598983773247,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7124872201666305,0.36949442804470956,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7972133359390214,0.4302050409668655,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7341144923970733,0.37663897063594753,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8091606708395496,0.4256721870985892,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7234914835979779,0.38169679668580747,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057730326733786,0.40431310943897153,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7081534166806291,0.3473789372549476,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057248352689316,0.4014702991919181,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7485750953516019,0.42683747515217946,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.803089330999699,0.42627078017686665,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7394282201271137,0.44565713455744654,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8031403694871505,0.454833810101505,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.70427315337562,0.3895186932024652,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8058979394896454,0.434027081465395,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7328255775756037,0.3422709164372142,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8072725767269965,0.4091295540166692,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7126457367172163,0.3202449627013827,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8049375571615297,0.4743539865242342,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7357717974846437,0.38447291527981187,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8013144173878596,0.4332839980669328,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7175472491944224,0.3449177807015468,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8040094893367129,0.460325004787211,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7178633306287688,0.37477336949365114,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8081132560726232,0.41058447893940464,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7381714653079204,0.3948770121089154,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8027028586487696,0.4454953657810051,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7269031087174886,0.36491652049721834,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8096693914927989,0.41895649800414175,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7307535209326141,0.37929195167006485,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8044744429995336,0.38418102819803096,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7237227425181804,0.37585362583424375,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8091074645396166,0.4376627309745517,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.713662111711707,0.3118237264840926,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8088061716311443,0.44718576824621764,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.71354437232318,0.39354077705458224,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8008381389587103,0.4561458039784119,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7030597743220308,0.2893384802933848,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8073659371286949,0.4562008901737542,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7308938885403118,0.36463082688639076,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041541197615061,0.3977533348093718,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7286595821591335,0.3405715321390491,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8066688152961288,0.45890864767343764,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7145280647047125,0.3917146455012497,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8065391410527083,0.446563547805917,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7280363089467491,0.36322959795641774,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8081412295927703,0.4235321749868766,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7428212493825459,0.38387056813736603,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7996955558299892,0.3854647483421535,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7385843992132726,0.38527987996504337,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805535984698779,0.4013488559907916,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7079211863999737,0.32561000227760395,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8104118273568378,0.4337243143416153,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7378492497485204,0.3865651378095496,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.808966192730926,0.44374710146651636,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7448158439209035,0.3864084848545117,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8059332375176051,0.3996345811230665,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6933275044950946,0.32758612053442654,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8049560918892326,0.3896495829265536,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7426930885813059,0.3283880141877023,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8061354676457888,0.4527286133092134,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7087434375061654,0.35133607189774174,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8090751037695358,0.4541381051041853,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.715923541472731,0.37475547498945094,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8072304922434789,0.45415925174803873,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7000520551732146,0.366504692204413,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8078572462572369,0.4096717725950033,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.724534569094726,0.38485063453449203,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054271775772509,0.4431040634120663,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7133957957576432,0.35221821624890676,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8068235704890154,0.4009503126864649,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7287966607828548,0.3806046025438671,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8036221342565742,0.4007897188962679,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7378829014954096,0.4151868317078725,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8053881236691117,0.4160176472476003,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6823482971078436,0.2719433684024818,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8081071589883406,0.4541535205604122,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7314325175616304,0.3814924771658305,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8050099876009739,0.43617313236092603,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7079020646502594,0.35776107053333017,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.808497645522986,0.45505579390421386,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7131165040404628,0.3476685325924603,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8085239997214462,0.45252572894858745,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7408070760331105,0.42012075988587555,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8070440720318519,0.45865922819153226,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7154038613144955,0.32962115973142797,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8084159763761631,0.4577998816012287,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7427238170534559,0.3888786886722366,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8082846051256871,0.3768047029598754,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7082356905522572,0.32443642824684965,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.804826601166783,0.41527097038759286,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.703086289673932,0.32071693992994865,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8026898760860565,0.4272254836574178,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7033105176819031,0.31159573089626613,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8059536473554367,0.41396159753695827,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7433268475945952,0.38554865298669516,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8045397551534436,0.3984994605355157,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7152943424560776,0.3841176963100214,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041222564110841,0.4606928334086965,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7334986909189739,0.38772827068503435,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8029140444502609,0.4095212561637463,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7552010284655644,0.4223582848015185,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8062420073076231,0.4196467634359786,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7288284871783046,0.39961181818302227,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8071498635043775,0.42181542324496457,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.717083475606939,0.3443872791916244,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8119606496266224,0.4448763676043475,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7286175772869924,0.3419958379041402,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8025984757369334,0.3893811420988686,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7179068065472324,0.37039565000189284,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7999412390862944,0.4559020102355314,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7313130298023378,0.40030876510782293,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041103177521416,0.42676511239493403,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7219462344375469,0.39488040921857354,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8076176740533618,0.3947420425925829,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7057555461147571,0.3509375798583553,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805044163108952,0.38793878173307605,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7247231167728491,0.34270555067288944,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8001884151781387,0.44160062330531835,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7245485496589597,0.3782973497389973,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8110192903792521,0.415762210330222,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7364542227375392,0.3668440438644574,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8030227008447636,0.3921345580597346,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7284979705092531,0.4004697218120591,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8048881670050289,0.44689984213325024,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7238792426250331,0.35861957578097214,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8030271778187055,0.3937085706067262,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7099297973279596,0.34577811834155364,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8060603173242183,0.4689710777297595,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.72773161395609,0.40263935267217066,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8064005277232316,0.4288911781514277,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7427536524484302,0.3189136760580901,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.810047294404491,0.4390571935513995,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6937795079562789,0.3513867964675976,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8077876682583444,0.4088150167810949,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7311898906205464,0.3766035654620502,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8046636087380608,0.41062735888880597,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7265440757097428,0.33808739243192054,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8051075245578213,0.3888855714047143,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7274687492323915,0.39283168747556685,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8037738679203205,0.4367334053633181,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7320194655475307,0.39440267412913343,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8073072198525946,0.4192844750427847,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7374996080393758,0.38982639151101023,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8068419339656616,0.4477768255026782,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.753049824765953,0.38978169354629644,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8085151242690906,0.40722602533694063,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7242021170688282,0.3440846105334948,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805265848204218,0.4385751596438598,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7584598683223748,0.4079429010510302,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8030588234507336,0.4105737580864641,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7523975076515912,0.4317883876973199,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8081219326033111,0.4081576036632065,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.68258866231163,0.32937701764575794,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8053307227344242,0.4265215164120232,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7157656509588837,0.3655086689502741,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8060364450681415,0.42119040739980873,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7079949452631056,0.31394375712267314,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.808634487929712,0.4515741731535141,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7358808346342837,0.3770203782825594,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8042825549085763,0.4673857715513362,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7060872382339788,0.3146314975347233,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8017192845569413,0.3948738012878506,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7351771359052431,0.36968670650258284,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8067539931045757,0.40126453789639316,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7280308090946558,0.35498278797382066,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8093652408017021,0.47489020529507203,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.707564075160703,0.3498371667721608,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8038051871985786,0.3894661493044243,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.701961765259984,0.30858476878529933,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8037108816084976,0.38818943566643416,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7277407334183728,0.4145182154028301,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8058535986580793,0.40300837003168805,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7309980433807906,0.3844224189900498,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.811514566240078,0.41259225701588437,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7164390578631838,0.342447635703228,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8067950977612057,0.45433588806718206,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7169706397411779,0.34610783505046416,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8056184785993714,0.3959072084843021,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7129745426064793,0.34764246229287676,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.806400541068119,0.4113604934055096,multiclass,custom,tox
